gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
28525,198703070LAL,NBA,0,1987,3/7/1987,61,0,LAL,Lakers,122,1681.266,1682.2242,58.560463,CLE,Cavaliers,118,1397.6456,1396.6874,H,W,0.90099204,
28529,198703070SEA,NBA,1,1987,3/7/1987,60,0,HOU,Rockets,115,1543.8921,1539.4846,44.786953,SEA,Thunder,118,1504.7097,1509.1172,A,L,0.41335952,
28530,198703080CHI,NBA,0,1987,3/8/1987,59,0,CHI,Bulls,115,1493.901,1504.7244,41.151581,DAL,Mavericks,105,1605.4755,1594.6521,H,W,0.48334917,
28531,198703080DET,NBA,1,1987,3/8/1987,61,0,BOS,Celtics,119,1736.3723,1729.5875,62.399265,DET,Pistons,122,1580.5245,1587.3093,A,L,0.57968628,
28532,198703080GSW,NBA,0,1987,3/8/1987,62,0,GSW,Warriors,137,1437.8845,1448.9717,35.339748,SAS,Spurs,111,1400.5426,1389.4554,H,W,0.68796092,
28532,198703080GSW,NBA,1,1987,3/8/1987,61,0,SAS,Spurs,111,1400.5426,1389.4554,29.386824,GSW,Warriors,137,1437.8845,1448.9717,A,L,0.31203908,
28533,198703080POR,NBA,1,1987,3/8/1987,61,0,HOU,Rockets,93,1539.4846,1528.9969,43.693779,POR,Trailblazers,119,1588.6066,1599.0942,A,L,0.2976706,
28534,198703090ATL,NBA,1,1987,3/9/1987,60,0,CHI,Bulls,103,1504.7244,1502.2201,40.888893,ATL,Hawks,108,1634.2644,1636.7687,A,L,0.21059567,
28536,198703090LAC,NBA,1,1987,3/9/1987,62,0,LAL,Lakers,136,1682.2242,1686.6276,58.935791,LAC,Clippers,114,1288.0459,1283.6426,A,W,0.84467429,
28538,198703100CLE,NBA,0,1987,3/10/1987,62,0,CLE,Cavaliers,91,1396.6874,1387.5972,29.207779,PHI,Sixers,100,1514.9387,1524.0289,H,L,0.47375834,
28539,198703100GSW,NBA,0,1987,3/10/1987,63,0,GSW,Warriors,125,1448.9717,1455.0,35.961315,SAC,Kings,114,1405.943,1399.9147,H,W,0.69494474,
28540,198703100HOU,NBA,0,1987,3/10/1987,62,0,HOU,Rockets,127,1528.9969,1514.6565,42.193081,SEA,Thunder,136,1509.1172,1523.4576,H,L,0.66598547,
28541,198703100LAL,NBA,0,1987,3/10/1987,63,0,LAL,Lakers,143,1686.6276,1691.2584,59.326546,DEN,Nuggets,107,1438.0059,1433.375,H,W,0.88151211,
28544,198703100SAS,NBA,0,1987,3/10/1987,62,0,SAS,Spurs,106,1389.4554,1384.9421,28.952818,ATL,Hawks,113,1636.7687,1641.282,H,L,0.29985192,
28545,198703110BOS,NBA,0,1987,3/11/1987,62,0,BOS,Celtics,118,1729.5875,1730.7205,62.485603,PHO,Suns,109,1400.9128,1399.7799,H,W,0.92184263,
28549,198703110LAC,NBA,1,1987,3/11/1987,64,0,GSW,Warriors,121,1455.0,1462.8287,36.771999,LAC,Clippers,111,1283.6426,1275.8138,A,W,0.60127163,
28550,198703110PHI,NBA,1,1987,3/11/1987,61,0,CHI,Bulls,108,1502.2201,1496.3387,40.272045,PHI,Sixers,117,1524.0289,1529.9103,A,L,0.33154887,
28552,198703120CLE,NBA,0,1987,3/12/1987,63,0,CLE,Cavaliers,116,1387.5972,1393.5121,29.779346,PHO,Suns,109,1399.7799,1393.865,H,W,0.62375492,
28553,198703120HOU,NBA,0,1987,3/12/1987,63,0,HOU,Rockets,121,1514.6565,1518.1171,42.555668,SAS,Spurs,112,1384.9421,1381.4816,H,W,0.78957111,
28553,198703120HOU,NBA,1,1987,3/12/1987,63,0,SAS,Spurs,112,1384.9421,1381.4816,28.62203,HOU,Rockets,121,1514.6565,1518.1171,A,L,0.21042889,
28554,198703120LAL,NBA,0,1987,3/12/1987,64,0,LAL,Lakers,125,1691.2584,1695.4529,59.676926,POR,Trailblazers,116,1599.0942,1594.8998,H,W,0.7514174,
28557,198703130CHI,NBA,0,1987,3/13/1987,62,0,CHI,Bulls,99,1496.3387,1492.4918,39.868729,DET,Pistons,100,1609.6001,1613.447,H,L,0.48092464,
28559,198703130IND,NBA,1,1987,3/13/1987,63,0,BOS,Celtics,109,1730.7205,1717.208,61.4389,IND,Pacers,116,1478.9077,1492.4202,A,L,0.70555747,
28562,198703140DAL,NBA,1,1987,3/14/1987,64,0,HOU,Rockets,109,1518.1171,1513.4644,42.068127,DAL,Mavericks,118,1589.3704,1594.0231,A,L,0.27173984,
28564,198703140MIL,NBA,1,1987,3/14/1987,64,0,CLE,Cavaliers,104,1393.5121,1391.4137,29.576021,MIL,Bucks,111,1589.1637,1591.2621,A,L,0.15421629,
28565,198703140SAS,NBA,0,1987,3/14/1987,64,0,SAS,Spurs,121,1381.4816,1390.1039,29.449413,PHO,Suns,108,1393.865,1385.2427,H,W,0.62348378,
28567,198703140WSB,NBA,1,1987,3/14/1987,63,0,CHI,Bulls,105,1492.4918,1489.8456,39.591419,WSB,Wizards,106,1496.5354,1499.1816,A,L,0.35459012,
28568,198703150BOS,NBA,0,1987,3/15/1987,64,0,BOS,Celtics,113,1717.208,1718.3055,61.525295,NYK,Knicks,104,1383.1597,1382.0621,H,W,0.9240424,
28571,198703150LAL,NBA,0,1987,3/15/1987,65,0,LAL,Lakers,115,1695.4529,1696.3752,59.753517,LAC,Clippers,101,1285.7069,1284.7845,H,W,0.94951779,
28572,198703150POR,NBA,1,1987,3/15/1987,65,0,GSW,Warriors,108,1462.8287,1458.9619,36.371124,POR,Trailblazers,119,1594.8998,1598.7666,A,L,0.20818377,
28574,198703150WSB,NBA,1,1987,3/15/1987,65,0,CLE,Cavaliers,89,1391.4137,1387.7985,29.22715,WSB,Wizards,97,1499.1816,1502.7969,A,L,0.23218608,
28576,198703160HOU,NBA,1,1987,3/16/1987,64,0,CHI,Bulls,96,1489.8456,1487.4236,39.337719,HOU,Rockets,97,1513.4644,1515.8864,A,L,0.3292439,
28576,198703160HOU,NBA,0,1987,3/16/1987,65,0,HOU,Rockets,97,1513.4644,1515.8864,42.321964,CHI,Bulls,96,1489.8456,1487.4236,H,W,0.6707561,
28577,198703160SEA,NBA,1,1987,3/16/1987,65,0,SAS,Spurs,111,1390.1039,1385.8417,29.039087,SEA,Thunder,122,1503.4006,1507.6628,A,L,0.22656059,
28579,198703170DAL,NBA,1,1987,3/17/1987,65,0,CHI,Bulls,96,1487.4236,1481.3228,38.699276,DAL,Mavericks,114,1594.0231,1600.1239,A,L,0.23338735,
28581,198703170MIL,NBA,1,1987,3/17/1987,65,0,BOS,Celtics,115,1718.3055,1708.3046,60.729126,MIL,Bucks,123,1591.2621,1601.2631,A,L,0.53884029,
28582,198703170NJN,NBA,1,1987,3/17/1987,66,0,CLE,Cavaliers,110,1387.7985,1413.1041,31.705349,NJN,Nets,91,1438.3278,1413.0221,A,W,0.29597968,
28584,198703170SAC,NBA,1,1987,3/17/1987,66,0,SAS,Spurs,108,1385.8417,1392.7369,29.704168,SAC,Kings,106,1394.5155,1387.6202,A,W,0.34851414,
28585,198703170UTA,NBA,1,1987,3/17/1987,66,0,GSW,Warriors,103,1458.9619,1451.7551,35.626434,UTA,Jazz,118,1506.7454,1513.9521,A,L,0.29928398,
28586,198703180BOS,NBA,0,1987,3/18/1987,66,0,BOS,Celtics,120,1708.3046,1714.3917,61.216103,MIL,Bucks,102,1601.2631,1595.1759,H,W,0.76706761,
28587,198703180CLE,NBA,0,1987,3/18/1987,67,0,CLE,Cavaliers,100,1413.1041,1405.4188,30.944117,DEN,Nuggets,104,1456.8546,1464.5399,H,L,0.58024961,
28589,198703180LAL,NBA,0,1987,3/18/1987,66,0,LAL,Lakers,111,1696.3752,1699.8251,60.038521,UTA,Jazz,97,1513.9521,1510.5023,H,W,0.83558768,
28591,198703180PHO,NBA,1,1987,3/18/1987,66,0,HOU,Rockets,113,1515.8864,1531.474,43.952381,PHO,Suns,91,1385.2427,1369.655,A,W,0.54398578,
28592,198703190GSW,NBA,0,1987,3/19/1987,67,0,GSW,Warriors,125,1451.7551,1456.5872,36.12537,POR,Trailblazers,124,1603.0138,1598.1818,H,W,0.42676345,
28593,198703190LAC,NBA,1,1987,3/19/1987,66,0,CHI,Bulls,114,1481.3228,1491.0521,39.717842,LAC,Clippers,97,1280.5374,1270.808,A,W,0.64110589,
28598,198703200BOS,NBA,0,1987,3/20/1987,67,0,BOS,Celtics,112,1714.3917,1715.8395,61.330837,SEA,Thunder,108,1503.2582,1501.8104,H,W,0.85705334,
28599,198703200CLE,NBA,0,1987,3/20/1987,68,0,CLE,Cavaliers,106,1405.4188,1408.3179,31.230436,NJN,Nets,105,1422.214,1419.3149,H,W,0.61750358,
28600,198703200HOU,NBA,0,1987,3/20/1987,67,0,HOU,Rockets,126,1531.474,1535.0714,44.327515,LAC,Clippers,98,1270.808,1267.2106,H,W,0.88856441,
28601,198703200LAL,NBA,1,1987,3/20/1987,67,0,SAS,Spurs,115,1392.7369,1389.7083,29.411219,LAL,Lakers,147,1699.8251,1702.8538,A,L,0.087592781,
28601,198703200LAL,NBA,0,1987,3/20/1987,67,0,LAL,Lakers,147,1699.8251,1702.8538,60.286816,SAS,Spurs,115,1392.7369,1389.7083,H,W,0.91240722,
28605,198703210IND,NBA,1,1987,3/21/1987,69,0,CLE,Cavaliers,76,1408.3179,1406.4597,31.046801,IND,Pacers,77,1487.488,1489.3462,A,L,0.26281542,
28608,198703210PHO,NBA,1,1987,3/21/1987,68,0,GSW,Warriors,105,1456.5872,1462.3566,36.723003,PHO,Suns,102,1365.2251,1359.4557,A,W,0.48757154,
28609,198703210SAC,NBA,1,1987,3/21/1987,67,0,CHI,Bulls,112,1491.0521,1504.2209,41.098774,SAC,Kings,97,1385.0725,1371.9037,A,W,0.50860453,
28610,198703210UTA,NBA,1,1987,3/21/1987,68,0,HOU,Rockets,108,1535.0714,1524.2103,43.193474,UTA,Jazz,125,1510.5023,1521.3634,A,L,0.39312023,
28612,198703220BOS,NBA,0,1987,3/22/1987,68,0,BOS,Celtics,116,1715.8395,1717.4751,61.459949,NJN,Nets,104,1419.3149,1417.6793,H,W,0.90742391,
28613,198703220LAC,NBA,1,1987,3/22/1987,68,0,SAS,Spurs,116,1389.7083,1395.519,29.974373,LAC,Clippers,112,1267.2106,1261.3998,A,W,0.53233159,
28614,198703220LAL,NBA,0,1987,3/22/1987,68,0,LAL,Lakers,129,1702.8538,1703.8965,60.371883,SAC,Kings,121,1371.9037,1370.861,H,W,0.92278111,
28615,198703220POR,NBA,1,1987,3/22/1987,68,0,CHI,Bulls,113,1504.2209,1502.2031,40.887115,POR,Trailblazers,115,1602.6117,1604.6295,A,L,0.24194807,
28616,198703230HOU,NBA,0,1987,3/23/1987,69,0,HOU,Rockets,110,1524.2103,1517.5206,42.493191,DET,Pistons,114,1608.6946,1615.3843,H,L,0.52231413,
28621,198703240BOS,NBA,1,1987,3/24/1987,70,0,CLE,Cavaliers,88,1406.4597,1404.1263,30.816799,BOS,Celtics,111,1717.4751,1719.8085,A,L,0.085802794,"at Hartford, CT"
28621,198703240BOS,NBA,0,1987,3/24/1987,69,0,BOS,Celtics,111,1717.4751,1719.8085,61.643211,CLE,Cavaliers,88,1406.4597,1404.1263,H,W,0.91419721,"at Hartford, CT"
28622,198703240CHI,NBA,0,1987,3/24/1987,69,0,CHI,Bulls,93,1502.2031,1505.9966,41.285027,PHI,Sixers,91,1540.3856,1536.5922,H,W,0.58803552,
28626,198703240PHO,NBA,1,1987,3/24/1987,69,0,LAL,Lakers,93,1703.8965,1677.0076,58.111095,PHO,Suns,108,1359.4557,1386.3446,A,L,0.80331039,
28628,198703240SAS,NBA,0,1987,3/24/1987,69,0,SAS,Spurs,103,1395.519,1403.8881,30.79335,HOU,Rockets,97,1517.5206,1509.1516,H,W,0.46837944,
28628,198703240SAS,NBA,1,1987,3/24/1987,70,0,HOU,Rockets,97,1517.5206,1509.1516,41.615932,SAS,Spurs,103,1395.519,1403.8881,A,L,0.53162056,
28630,198703250GSW,NBA,0,1987,3/25/1987,69,0,GSW,Warriors,127,1462.3566,1476.3486,38.179554,DET,Pistons,115,1615.3843,1601.3922,H,W,0.42427409,
28635,198703260HOU,NBA,0,1987,3/26/1987,71,0,HOU,Rockets,119,1509.1516,1521.5295,42.912979,POR,Trailblazers,104,1586.8158,1574.4379,H,W,0.5320996,
28636,198703260LAL,NBA,0,1987,3/26/1987,70,0,LAL,Lakers,128,1677.0076,1683.8606,58.700367,DET,Pistons,111,1601.3922,1594.5392,H,W,0.73320079,
28637,198703260NJN,NBA,1,1987,3/26/1987,70,0,CHI,Bulls,107,1505.9966,1501.2317,40.785217,NJN,Nets,109,1409.7795,1414.5444,A,L,0.49455613,
28639,198703260WSB,NBA,1,1987,3/26/1987,70,0,BOS,Celtics,103,1719.8085,1710.9368,60.940613,WSB,Wizards,106,1472.6068,1481.4785,A,L,0.70001322,
28640,198703270CHI,NBA,1,1987,3/27/1987,71,0,BOS,Celtics,111,1710.9368,1715.4288,61.298336,CHI,Bulls,106,1501.2317,1496.7396,A,W,0.65283251,
28640,198703270CHI,NBA,0,1987,3/27/1987,71,0,CHI,Bulls,106,1501.2317,1496.7396,40.314083,BOS,Celtics,111,1710.9368,1715.4288,H,L,0.34716749,
28641,198703270CLE,NBA,0,1987,3/27/1987,71,0,CLE,Cavaliers,116,1404.1263,1411.1472,31.510849,MIL,Bucks,113,1570.6068,1563.5859,H,W,0.4054777,
28645,198703270SEA,NBA,1,1987,3/27/1987,70,0,GSW,Warriors,106,1476.3486,1482.3656,38.808338,SEA,Thunder,105,1499.9463,1493.9293,A,W,0.32927072,
28646,198703270UTA,NBA,1,1987,3/27/1987,70,0,SAS,Spurs,133,1403.8881,1399.41,30.354008,UTA,Jazz,144,1507.5155,1511.9935,A,L,0.2364623,
28649,198703280GSW,NBA,0,1987,3/28/1987,71,0,GSW,Warriors,116,1482.3656,1488.2234,39.421482,UTA,Jazz,110,1511.9935,1506.1357,H,W,0.59991097,
28650,198703280HOU,NBA,0,1987,3/28/1987,72,0,HOU,Rockets,109,1521.5295,1511.4532,41.857285,LAL,Lakers,123,1683.8606,1693.9369,H,L,0.41124853,
28650,198703280HOU,NBA,1,1987,3/28/1987,71,0,LAL,Lakers,123,1683.8606,1693.9369,59.550682,HOU,Rockets,109,1521.5295,1511.4532,A,W,0.58875144,
28653,198703290BOS,NBA,0,1987,3/29/1987,72,0,BOS,Celtics,118,1715.4288,1719.6881,61.633785,PHI,Sixers,100,1540.6663,1536.407,H,W,0.82943958,
28654,198703290CHI,NBA,0,1987,3/29/1987,72,0,CHI,Bulls,115,1496.7396,1501.8877,40.854027,NYK,Knicks,96,1350.3531,1345.2051,H,W,0.80507404,
28655,198703290CLE,NBA,0,1987,3/29/1987,72,0,CLE,Cavaliers,98,1411.1472,1407.6296,31.162371,DAL,Mavericks,101,1624.05,1627.5676,H,L,0.34300736,
28656,198703290SAS,NBA,0,1987,3/29/1987,71,0,SAS,Spurs,113,1399.41,1386.4041,29.093081,POR,Trailblazers,135,1574.4379,1587.4438,H,L,0.39367393,
28658,198703310CHI,NBA,0,1987,3/31/1987,73,0,CHI,Bulls,101,1501.8877,1513.4797,42.069736,WSB,Wizards,75,1474.1228,1462.5308,H,W,0.6760053,
28659,198703310CLE,NBA,0,1987,3/31/1987,73,0,CLE,Cavaliers,105,1407.6296,1397.7556,30.192347,PHI,Sixers,116,1536.407,1546.281,H,L,0.45868051,
28661,198703310DEN,NBA,1,1987,3/31/1987,72,0,SAS,Spurs,106,1386.4041,1383.2615,28.79195,DEN,Nuggets,111,1471.4404,1474.583,A,L,0.25632554,
28662,198703310LAL,NBA,0,1987,3/31/1987,72,0,LAL,Lakers,111,1693.9369,1697.5469,59.850571,HOU,Rockets,96,1511.4532,1507.8433,H,W,0.8356356,
28662,198703310LAL,NBA,1,1987,3/31/1987,73,0,HOU,Rockets,96,1511.4532,1507.8433,41.478718,LAL,Lakers,111,1693.9369,1697.5469,A,L,0.1643644,
28663,198703310NYK,NBA,1,1987,3/31/1987,73,0,BOS,Celtics,120,1719.6881,1700.394,60.085304,NYK,Knicks,128,1345.2051,1364.4991,A,L,0.82921177,
28667,198704010BOS,NBA,0,1987,4/1/1987,74,0,BOS,Celtics,103,1700.394,1703.2793,60.321556,WSB,Wizards,86,1462.5308,1459.6455,H,W,0.87488919,
28668,198704010IND,NBA,1,1987,4/1/1987,74,0,CHI,Bulls,94,1513.4797,1509.1038,41.610916,IND,Pacers,99,1528.986,1533.3619,A,L,0.33963811,
28671,198704010PHI,NBA,1,1987,4/1/1987,74,0,CLE,Cavaliers,99,1397.7556,1394.6215,29.887083,PHI,Sixers,108,1546.281,1549.4152,A,L,0.19300097,
28672,198704010PHO,NBA,1,1987,4/1/1987,74,0,HOU,Rockets,104,1507.8433,1494.3048,40.058781,PHO,Suns,117,1379.9072,1393.4457,A,L,0.54011679,
28673,198704010SAS,NBA,0,1987,4/1/1987,73,0,SAS,Spurs,104,1383.2615,1378.2307,28.312893,UTA,Jazz,107,1511.1383,1516.1691,H,L,0.45996788,
28674,198704020DEN,NBA,1,1987,4/2/1987,72,0,GSW,Warriors,96,1488.2234,1470.5408,37.573883,DEN,Nuggets,132,1474.583,1492.2656,A,L,0.37821633,
28677,198704020SEA,NBA,1,1987,4/2/1987,73,0,LAL,Lakers,117,1697.5469,1701.1909,60.150715,SEA,Thunder,114,1492.5135,1488.8695,A,W,0.64671266,
28679,198704030BOS,NBA,0,1987,4/3/1987,75,0,BOS,Celtics,119,1703.2793,1706.1316,60.553501,DET,Pistons,115,1620.2344,1617.3821,H,W,0.74148309,
28680,198704030DAL,NBA,1,1987,4/3/1987,73,0,GSW,Warriors,116,1470.5408,1465.5364,37.053196,DAL,Mavericks,136,1628.906,1633.9104,A,L,0.18433183,
28683,198704030POR,NBA,1,1987,4/3/1987,74,0,LAL,Lakers,127,1701.1909,1708.6359,60.755821,POR,Trailblazers,121,1590.9891,1583.5442,A,W,0.51467729,
28684,198704030SAS,NBA,0,1987,4/3/1987,74,0,SAS,Spurs,106,1378.2307,1368.3827,27.386215,DEN,Nuggets,116,1492.2656,1502.1136,H,L,0.47981313,
28685,198704030WSB,NBA,1,1987,4/3/1987,75,0,CHI,Bulls,118,1509.1038,1503.9032,41.065445,WSB,Wizards,122,1459.6455,1464.8461,A,L,0.42777336,
28686,198704040ATL,NBA,1,1987,4/4/1987,76,0,CHI,Bulls,97,1503.9032,1500.0294,40.659111,ATL,Hawks,110,1655.8651,1659.7389,A,L,0.18993855,
28687,198704040CLE,NBA,0,1987,4/4/1987,75,0,CLE,Cavaliers,111,1394.6215,1378.9886,28.384829,WSB,Wizards,127,1464.8461,1480.4789,H,L,0.54274565,
28692,198704040SAC,NBA,1,1987,4/4/1987,75,0,HOU,Rockets,108,1494.3048,1483.2538,38.901249,SAC,Kings,120,1408.1356,1419.1866,A,L,0.48010635,
28694,198704050DEN,NBA,1,1987,4/5/1987,75,0,LAL,Lakers,126,1708.6359,1714.5146,61.225861,DEN,Nuggets,118,1502.1136,1496.2349,A,W,0.64866841,
28696,198704050PHI,NBA,1,1987,4/5/1987,76,0,BOS,Celtics,104,1706.1316,1700.1129,60.062195,PHI,Sixers,106,1542.2123,1548.231,A,L,0.59096336,
28697,198704050SAS,NBA,0,1987,4/5/1987,75,0,SAS,Spurs,119,1368.3827,1364.2983,27.006353,GSW,Warriors,120,1465.5364,1469.6207,H,L,0.50409609,
28697,198704050SAS,NBA,1,1987,4/5/1987,74,0,GSW,Warriors,120,1465.5364,1469.6207,37.478065,SAS,Spurs,119,1368.3827,1364.2983,A,W,0.49590391,
28698,198704060ATL,NBA,1,1987,4/6/1987,76,0,CLE,Cavaliers,105,1378.9886,1377.9045,28.281963,ATL,Hawks,110,1659.7389,1660.823,A,L,0.10049158,
28699,198704060LAL,NBA,0,1987,4/6/1987,76,0,LAL,Lakers,135,1714.5146,1715.438,61.299061,LAC,Clippers,112,1248.886,1247.9626,H,W,0.96288884,
28702,198704060POR,NBA,1,1987,4/6/1987,76,0,HOU,Rockets,114,1483.2538,1497.4375,40.387268,POR,Trailblazers,108,1589.2448,1575.061,A,W,0.23401463,
28704,198704070CHI,NBA,0,1987,4/7/1987,77,0,CHI,Bulls,116,1500.0294,1524.0145,43.172997,DET,Pistons,86,1625.8827,1601.8976,H,W,0.46286267,
28705,198704070CLE,NBA,0,1987,4/7/1987,77,0,CLE,Cavaliers,107,1377.9045,1413.3401,31.72883,BOS,Celtics,83,1700.1129,1664.6774,H,W,0.21769764,
28705,198704070CLE,NBA,1,1987,4/7/1987,77,0,BOS,Celtics,83,1700.1129,1664.6774,57.029102,CLE,Cavaliers,107,1377.9045,1413.3401,A,L,0.78230238,
28706,198704070GSW,NBA,0,1987,4/7/1987,75,0,GSW,Warriors,126,1469.6207,1462.4452,36.732201,DEN,Nuggets,129,1496.2349,1503.4104,H,L,0.60406768,
28708,198704070LAC,NBA,1,1987,4/7/1987,77,0,HOU,Rockets,102,1497.4375,1505.5248,41.235538,LAC,Clippers,84,1247.9626,1239.8754,A,W,0.7027539,
28713,198704080SAS,NBA,0,1987,4/8/1987,76,0,SAS,Spurs,110,1364.2983,1359.772,26.588537,SAC,Kings,111,1432.4734,1436.9998,H,L,0.54567212,
28715,198704090CLE,NBA,0,1987,4/9/1987,78,0,CLE,Cavaliers,111,1413.3401,1425.1248,32.909473,IND,Pacers,99,1516.7992,1505.0145,H,W,0.49502212,
28716,198704090GSW,NBA,0,1987,4/9/1987,76,0,GSW,Warriors,100,1462.4452,1446.5349,35.089233,DAL,Mavericks,125,1610.7255,1626.6357,H,L,0.43096292,
28717,198704090HOU,NBA,0,1987,4/9/1987,78,0,HOU,Rockets,112,1505.5248,1510.5518,41.76276,SAC,Kings,102,1436.9998,1431.9728,H,W,0.72514105,
28718,198704090LAC,NBA,1,1987,4/9/1987,77,0,LAL,Lakers,118,1715.438,1717.8558,61.489925,LAC,Clippers,100,1239.8754,1237.4575,A,W,0.89677668,
28721,198704100LAL,NBA,1,1987,4/10/1987,77,0,SAS,Spurs,121,1359.772,1358.7573,26.49534,LAL,Lakers,131,1717.8558,1718.8705,A,L,0.066798389,
28721,198704100LAL,NBA,0,1987,4/10/1987,78,0,LAL,Lakers,131,1717.8558,1718.8705,61.569672,SAS,Spurs,121,1359.772,1358.7573,H,W,0.93320161,
28722,198704100NJN,NBA,1,1987,4/10/1987,78,0,BOS,Celtics,108,1664.6774,1648.524,55.570942,NJN,Nets,117,1400.1462,1416.2996,A,L,0.72053504,
28724,198704100PHI,NBA,1,1987,4/10/1987,78,0,CHI,Bulls,96,1524.0145,1520.9003,42.847111,PHI,Sixers,98,1531.5587,1534.673,A,L,0.34999204,
28728,198704110HOU,NBA,0,1987,4/11/1987,79,0,HOU,Rockets,113,1510.5518,1517.1389,42.453205,DEN,Nuggets,103,1499.603,1493.0159,H,W,0.65445328,
28730,198704110MIL,NBA,1,1987,4/11/1987,79,0,CLE,Cavaliers,93,1425.1248,1419.0576,32.299755,MIL,Bucks,121,1592.0873,1598.1544,A,L,0.17700678,
28731,198704110PHO,NBA,1,1987,4/11/1987,78,0,SAS,Spurs,116,1358.7573,1351.4316,25.827587,PHO,Suns,136,1443.4889,1450.8146,A,L,0.25666016,
28732,198704110SAC,NBA,1,1987,4/11/1987,77,0,GSW,Warriors,124,1446.5349,1456.8358,36.151085,SAC,Kings,118,1431.9728,1421.6719,A,W,0.37946492,
28733,198704120BOS,NBA,0,1987,4/12/1987,79,0,BOS,Celtics,119,1648.524,1650.233,55.727322,NYK,Knicks,107,1359.5306,1357.8217,H,W,0.90371716,
28734,198704120CHI,NBA,0,1987,4/12/1987,79,0,CHI,Bulls,116,1520.9003,1532.2509,44.033436,IND,Pacers,95,1521.9834,1510.6328,H,W,0.63862729,
28735,198704120GSW,NBA,0,1987,4/12/1987,78,0,GSW,Warriors,107,1456.8358,1450.9977,35.548367,UTA,Jazz,109,1502.3392,1508.1774,H,L,0.57778996,
28736,198704120LAL,NBA,0,1987,4/12/1987,79,0,LAL,Lakers,119,1718.8705,1721.1024,61.744362,PHO,Suns,104,1450.8146,1448.5826,H,W,0.89270747,
28741,198704130MIL,NBA,1,1987,4/13/1987,80,0,CHI,Bulls,114,1532.2509,1546.2604,45.49044,MIL,Bucks,107,1598.1544,1584.1449,A,W,0.27787685,
28744,198704130SAC,NBA,1,1987,4/13/1987,79,0,SAS,Spurs,118,1351.4316,1348.0511,25.522533,SAC,Kings,123,1421.6719,1425.0524,A,L,0.27289546,
28745,198704140CLE,NBA,0,1987,4/14/1987,80,0,CLE,Cavaliers,113,1419.0576,1428.6206,33.262508,NJN,Nets,95,1405.6957,1396.1327,H,W,0.65758795,
28747,198704140LAC,NBA,1,1987,4/14/1987,79,0,GSW,Warriors,117,1450.9977,1456.9169,36.15947,LAC,Clippers,108,1230.59,1224.6708,A,W,0.66666114,
28751,198704150DAL,NBA,1,1987,4/15/1987,80,0,HOU,Rockets,107,1517.1389,1514.172,42.1423,DAL,Mavericks,113,1632.15,1635.1169,A,L,0.22483599,
28753,198704150GSW,NBA,0,1987,4/15/1987,80,0,GSW,Warriors,116,1456.9169,1449.0806,35.350956,PHO,Suns,119,1454.4177,1462.254,H,L,0.6433726,
28754,198704150IND,NBA,1,1987,4/15/1987,80,0,BOS,Celtics,108,1650.233,1665.5691,57.108273,IND,Pacers,85,1507.5502,1492.2141,A,W,0.56111842,
28756,198704150SAS,NBA,0,1987,4/15/1987,80,0,SAS,Spurs,123,1348.0511,1363.5382,26.935955,POR,Trailblazers,112,1551.7162,1536.2291,H,W,0.35508898,
28757,198704150WSB,NBA,1,1987,4/15/1987,81,0,CLE,Cavaliers,101,1428.6206,1423.3374,32.729454,WSB,Wizards,110,1473.4741,1478.7573,A,L,0.3028329,
28758,198704160CHI,NBA,0,1987,4/16/1987,81,0,CHI,Bulls,114,1546.2604,1541.4386,44.99007,ATL,Hawks,117,1684.9268,1689.7485,H,L,0.44458321,
28761,198704160UTA,NBA,1,1987,4/16/1987,80,0,LAL,Lakers,110,1721.1024,1728.7019,62.331596,UTA,Jazz,97,1505.0299,1497.4304,A,W,0.66109264,
28762,198704170BOS,NBA,1,1987,4/17/1987,82,0,CHI,Bulls,105,1541.4386,1539.3923,44.777355,BOS,Celtics,108,1665.5691,1667.6154,A,L,0.21581918,
28762,198704170BOS,NBA,0,1987,4/17/1987,81,0,BOS,Celtics,108,1665.5691,1667.6154,57.28941,CHI,Bulls,105,1541.4386,1539.3923,H,W,0.78418082,
28764,198704170HOU,NBA,0,1987,4/17/1987,81,0,HOU,Rockets,121,1514.172,1533.0529,44.117088,DAL,Mavericks,99,1635.1169,1616.2361,H,W,0.46989426,
28768,198704170SAS,NBA,0,1987,4/17/1987,81,0,SAS,Spurs,115,1363.5382,1387.8035,29.227633,LAL,Lakers,103,1728.7019,1704.4366,H,W,0.17852029,
28768,198704170SAS,NBA,1,1987,4/17/1987,81,0,LAL,Lakers,103,1728.7019,1704.4366,60.415863,SAS,Spurs,115,1363.5382,1387.8035,A,L,0.82147968,
28769,198704180CLE,NBA,0,1987,4/18/1987,82,0,CLE,Cavaliers,122,1423.3374,1427.4442,33.14357,NYK,Knicks,113,1326.9764,1322.8696,H,W,0.75590247,
28771,198704180DEN,NBA,1,1987,4/18/1987,82,0,HOU,Rockets,117,1533.0529,1525.7162,43.350948,DEN,Nuggets,126,1504.6169,1511.9536,A,L,0.39844322,
28775,198704180SEA,NBA,1,1987,4/18/1987,81,0,GSW,Warriors,132,1449.0806,1459.974,36.475964,SEA,Thunder,127,1486.9436,1476.0502,A,W,0.31139547,
